"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-05","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-06","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-07","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-08","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-09","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-10","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-11","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-12","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2021-01","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2021-02","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2021-03","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2021-04","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2021-05","Quebec","2016A000224","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078674333","6.9.1.1.2.2",,"..",,,"1"
"2020-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","17.2",,,,"1"
"2020-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","15.9",,,,"1"
"2020-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","13.4",,,,"1"
"2020-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","10.3",,,,"1"
"2020-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","11.9",,,,"1"
"2020-06","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","13.3",,,,"1"
"2020-07","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","16.1",,,,"1"
"2020-08","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","15.7",,,,"1"
"2020-09","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","17.6",,,,"1"
"2020-10","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","18.4",,,,"1"
"2020-11","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","18.5",,,,"1"
"2020-12","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","20.2",,,,"1"
"2021-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","21.9",,,,"1"
"2021-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","20.3",,,,"1"
"2021-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","23.8",,,,"1"
"2021-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","20.7",,,,"1"
"2021-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078675518","7.9.1.1.1.1","22.1",,,,"1"
"2020-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","16.9",,,,"1"
"2020-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","16.1",,,,"1"
"2020-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","13.2",,,,"1"
"2020-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","10.8",,,,"1"
"2020-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","11.0",,,,"1"
"2020-06","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","13.4",,,,"1"
"2020-07","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","14.5",,,,"1"
"2020-08","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","15.1",,,,"1"
"2020-09","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","17.7",,,,"1"
"2020-10","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","19.5",,,,"1"
"2020-11","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","19.4",,,,"1"
"2020-12","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","21.3",,,,"1"
"2021-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","21.5",,,,"1"
"2021-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","20.4",,,,"1"
"2021-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","23.6",,,,"1"
"2021-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","22.3",,,,"1"
"2021-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078675519","7.9.1.1.1.2","20.9",,,,"1"
"2020-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.2",,,,"1"
"2020-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.2",,,,"1"
"2020-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.2",,,,"1"
"2020-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.2",,,,"1"
"2020-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.2",,,,"1"
"2020-06","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.2",,,,"1"
"2020-07","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.3",,,,"1"
"2020-08","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.3",,,,"1"
"2020-09","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.3",,,,"1"
"2020-10","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.3",,,,"1"
"2020-11","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.3",,,,"1"
"2020-12","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.3",,,,"1"
"2021-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.1",,,,"1"
"2021-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.1",,,,"1"
"2021-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.1",,,,"1"
"2021-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.1",,,,"1"
"2021-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078675520","7.9.1.1.2.1","1.1",,,,"1"
"2020-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-06","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-07","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-08","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-09","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-10","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-11","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-12","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2021-01","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2021-02","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2021-03","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2021-04","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2021-05","Ontario","2016A000235","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078675521","7.9.1.1.2.2",,"..",,,"1"
"2020-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","17.2",,,,"1"
"2020-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","18.1",,,,"1"
"2020-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","12.3",,,,"1"
"2020-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","9.6",,,,"1"
"2020-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","11.4",,,,"1"
"2020-06","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","13.2",,,,"1"
"2020-07","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","14.8",,,,"1"
"2020-08","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","15.2",,,,"1"
"2020-09","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","14.7",,,,"1"
"2020-10","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","17.5",,,,"1"
"2020-11","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","17.3",,,,"1"
"2020-12","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","15.5",,,,"1"
"2021-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","20.3",,,,"1"
"2021-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","18.6",,,,"1"
"2021-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","18.2",,,,"1"
"2021-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","19.4",,,,"1"
"2021-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078676706","8.9.1.1.1.1","18.9",,,,"1"
"2020-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","17.2",,,,"1"
"2020-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","18.1",,,,"1"
"2020-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","12.3",,,,"1"
"2020-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","9.6",,,,"1"
"2020-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","11.4",,,,"1"
"2020-06","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","13.2",,,,"1"
"2020-07","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","14.8",,,,"1"
"2020-08","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","15.2",,,,"1"
"2020-09","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","14.7",,,,"1"
"2020-10","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","17.5",,,,"1"
"2020-11","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","17.3",,,,"1"
"2020-12","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","15.5",,,,"1"
"2021-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","20.3",,,,"1"
"2021-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","18.6",,,,"1"
"2021-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","18.2",,,,"1"
"2021-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","19.4",,,,"1"
"2021-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078676707","8.9.1.1.1.2","18.9",,,,"1"
"2020-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.8",,,,"1"
"2020-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.8",,,,"1"
"2020-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.8",,,,"1"
"2020-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.8",,,,"1"
"2020-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.8",,,,"1"
"2020-06","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.8",,,,"1"
"2020-07","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.6",,,,"1"
"2020-08","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.6",,,,"1"
"2020-09","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.6",,,,"1"
"2020-10","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.6",,,,"1"
"2020-11","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.6",,,,"1"
"2020-12","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.6",,,,"1"
"2021-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.2",,,,"1"
"2021-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.2",,,,"1"
"2021-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.2",,,,"1"
"2021-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.2",,,,"1"
"2021-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078676708","8.9.1.1.2.1","1.2",,,,"1"
"2020-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-06","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-07","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
